"latitude","longitude","time_range","flag","gear","id","apparent_fishing_hours"
34.91,12.96,2024-07-07,"TUN","trawlers",1,1
34.89,12.95,2024-07-07,"TUN","trawlers",1,1.87
35.45,13.02,2024-07-11,"TUN","fishing",1,0.84
35.41,13.06,2024-07-08,"TUN","trawlers",1,1
35.41,13.08,2024-07-08,"TUN","trawlers",1,1
35.41,13.09,2024-07-08,"TUN","trawlers",1,1.01
35.41,13.01,2024-07-07,"TUN","trawlers",1,1.01
35.41,13.02,2024-07-07,"TUN","trawlers",1,1
35.41,13.05,2024-07-08,"TUN","trawlers",1,0.99
35.33,13.02,2024-07-03,"TUN","fishing",1,2.03
35.32,13.01,2024-07-03,"TUN","fishing",1,1.29
35.41,13.11,2024-07-08,"TUN","trawlers",1,0.14
35.42,13.16,2024-07-08,"TUN","trawlers",1,3
35.41,13.15,2024-07-08,"TUN","trawlers",1,3
35.42,13.17,2024-07-08,"TUN","trawlers",1,0.99
35.32,13.13,2024-07-11,"CYP","trawlers",1,2.01
35.32,13.14,2024-07-02,"TUN","fishing",1,1.05
35.34,13.18,2024-07-11,"CYP","trawlers",1,1.16
35.33,13.14,2024-07-11,"CYP","trawlers",1,0.78
35.26,13.03,2024-07-05,"TUN","fishing",1,2.3
35.25,13.07,2024-07-10,"CYP","trawlers",1,1.07
35.27,13.02,2024-07-04,"TUN","fishing",1,1.1
35.27,13.01,2024-07-04,"TUN","fishing",1,1.1
35.3,13.02,2024-07-03,"TUN","fishing",1,0.34
35.29,13.03,2024-07-03,"TUN","fishing",1,1.3
35.3,13.01,2024-07-03,"TUN","fishing",1,1.25
35.3,13.04,2024-07-03,"TUN","fishing",1,1.05
35.26,13.05,2024-07-06,"TUN","fishing",1,1.07
35.27,13.09,2024-07-06,"TUN","fishing",1,0.98
35.27,13.09,2024-07-10,"CYP","trawlers",1,0.98
35.31,13.01,2024-07-03,"TUN","fishing",1,2.2
35.22,13.03,2024-07-10,"CYP","trawlers",1,1.07
35.23,13.05,2024-07-10,"CYP","trawlers",1,1
35.24,13.06,2024-07-10,"CYP","trawlers",1,0.93
35.27,13.1,2024-07-06,"TUN","fishing",1,1.05
35.3,13.1,2024-07-03,"TUN","fishing",1,0.76
35.28,13.13,2024-07-06,"TUN","fishing",1,0.19
35.28,13.14,2024-07-06,"TUN","fishing",1,0.77
35.28,13.16,2024-07-06,"TUN","fishing",1,0.68
35.3,13.17,2024-07-02,"TUN","fishing",1,1.59
35.31,13.12,2024-07-03,"TUN","fishing",1,1.05
35.31,13.12,2024-07-11,"CYP","trawlers",1,2.01
35.18,13.14,2024-07-08,"TUN","fishing",1,1.02
35.19,13.17,2024-07-09,"TUN","fishing",1,2.99
35.24,13.18,2024-07-09,"TUN","fishing",1,1
35.2,13.14,2024-07-09,"TUN","fishing",1,0.98
35.42,13.21,2024-07-08,"TUN","trawlers",1,0.98
35.42,13.23,2024-07-08,"TUN","trawlers",1,0.99
35.46,13.25,2024-07-10,"TUN","fishing",1,0.98
35.42,13.25,2024-07-08,"TUN","trawlers",1,0.99
35.37,13.24,2024-07-06,"TUN","fishing",1,0.97
35.35,13.21,2024-07-11,"CYP","trawlers",1,2.03
35.35,13.23,2024-07-06,"TUN","fishing",1,1.04
35.35,13.19,2024-07-11,"CYP","trawlers",1,1.56
35.34,13.22,2024-07-06,"TUN","fishing",1,0.96
35.33,13.22,2024-07-06,"TUN","fishing",1,1.81
35.46,13.29,2024-07-10,"TUN","fishing",1,1
35.46,13.31,2024-07-10,"TUN","fishing",1,0.99
35.46,13.32,2024-07-10,"TUN","fishing",1,1.01
35.45,13.34,2024-07-10,"TUN","fishing",1,1.01
35.45,13.35,2024-07-10,"TUN","fishing",1,0.98
35.42,13.35,2024-07-09,"TUN","trawlers",1,1
35.42,13.36,2024-07-09,"TUN","trawlers",1,1.02
35.35,13.32,2024-07-01,"TUN","fishing",1,2.99
35.35,13.32,2024-07-02,"TUN","fishing",1,0.97
35.34,13.3,2024-07-01,"TUN","fishing",1,1
35.34,13.32,2024-07-01,"TUN","fishing",1,0.98
35.34,13.32,2024-07-02,"TUN","fishing",1,1.01
35.38,13.28,2024-07-07,"TUN","fishing",1,0.98
35.38,13.3,2024-07-07,"TUN","fishing",1,1.83
35.38,13.32,2024-07-07,"TUN","fishing",1,0.71
35.26,13.24,2024-07-11,"TUN","trawlers",1,2.01
35.26,13.24,2024-07-09,"TUN","fishing",1,1
35.25,13.21,2024-07-09,"TUN","fishing",1,1
35.25,13.23,2024-07-11,"TUN","trawlers",1,1.05
35.26,13.25,2024-07-01,"TUN","fishing",1,1.01
35.28,13.23,2024-07-11,"TUN","trawlers",1,1
35.29,13.2,2024-07-02,"TUN","fishing",1,1.69
35.29,13.23,2024-07-02,"TUN","fishing",1,1.62
35.3,13.22,2024-07-06,"TUN","fishing",1,0.94
35.27,13.27,2024-07-11,"TUN","fishing",1,4
35.27,13.26,2024-07-10,"TUN","fishing",1,4.16
35.26,13.25,2024-07-10,"TUN","fishing",1,1.02
35.26,13.27,2024-07-01,"TUN","fishing",1,1
35.3,13.26,2024-07-11,"TUN","fishing",1,1
35.28,13.26,2024-07-11,"TUN","fishing",1,1.98
35.3,13.27,2024-07-11,"TUN","fishing",1,1.9
35.31,13.22,2024-07-06,"TUN","fishing",1,0.81
35.24,13.19,2024-07-09,"TUN","fishing",1,0.99
35.24,13.23,2024-07-11,"TUN","trawlers",1,2.96
35.25,13.31,2024-07-11,"TUN","fishing",1,4.01
35.26,13.32,2024-07-01,"TUN","fishing",1,1
35.27,13.28,2024-07-11,"TUN","fishing",1,2.02
35.28,13.28,2024-07-11,"TUN","fishing",1,0.99
35.26,13.28,2024-07-01,"TUN","fishing",1,0.99
35.28,13.28,2024-07-10,"TUN","fishing",1,0.99
35.29,13.29,2024-07-10,"TUN","fishing",1,1.97
35.26,13.3,2024-07-01,"TUN","fishing",1,0.98
35.27,13.32,2024-07-01,"TUN","fishing",1,1
35.28,13.3,2024-07-10,"TUN","fishing",1,0.99
35.29,13.3,2024-07-10,"TUN","fishing",1,2.04
35.3,13.3,2024-07-01,"TUN","fishing",1,0.99
35.31,13.28,2024-07-11,"TUN","fishing",1,2.1
35.31,13.29,2024-07-11,"TUN","fishing",1,2.01
35.31,13.3,2024-07-11,"TUN","fishing",1,5.01
35.18,13.3,2024-07-11,"TUN","fishing",1,1.01
35.18,13.3,2024-07-07,"CYP","trawlers",1,1
35.23,13.31,2024-07-11,"TUN","fishing",1,0.99
35.24,13.3,2024-07-11,"TUN","fishing",1,1.02
35.24,13.31,2024-07-11,"TUN","fishing",1,1.05
35.24,13.32,2024-07-11,"TUN","fishing",1,0.99
35.19,13.34,2024-07-02,"TUN","fishing",1,0.19
35.18,13.36,2024-07-02,"TUN","fishing",1,1.27
35.17,13.08,2024-07-08,"TUN","fishing",1,1.02
35.11,13.01,2024-07-06,"TUN","fishing",1,2.42
35.11,13.02,2024-07-06,"TUN","fishing",1,5.42
35.12,13.07,2024-07-04,"TUN","fishing",1,5.09
35.11,13.08,2024-07-04,"TUN","fishing",1,1.3
35.14,13.05,2024-07-08,"TUN","fishing",1,1.01
35.14,13.07,2024-07-08,"TUN","fishing",1,2
35.1,13.06,2024-07-04,"TUN","fishing",1,1.36
35.1,13.09,2024-07-04,"TUN","fishing",1,1.1
35.05,13.01,2024-07-06,"TUN","fishing",1,0.7
35.03,13.01,2024-07-08,"TUN","trawlers",1,1
35.05,13.01,2024-07-07,"TUN","fishing",1,2.03
35.05,13.02,2024-07-08,"TUN","trawlers",1,1.01
35.04,13.02,2024-07-08,"ITA","trawlers",1,1.09
35.06,13.01,2024-07-09,"ITA","trawlers",1,1.09
35.06,13.03,2024-07-06,"TUN","fishing",1,1.05
35.03,13.06,2024-07-08,"ITA","trawlers",1,0.89
35.06,13.06,2024-07-08,"TUN","trawlers",1,0.98
35.06,13.09,2024-07-07,"TUN","fishing",1,0.99
35.09,13.03,2024-07-04,"TUN","fishing",1,1.2
35.1,13.03,2024-07-06,"TUN","fishing",1,0.28
35.06,13.07,2024-07-09,"TUN","trawlers",1,0.99
35.07,13.08,2024-07-07,"TUN","fishing",1,1.01
35.06,13.08,2024-07-09,"TUN","trawlers",1,2.01
35.07,13.08,2024-07-09,"TUN","trawlers",1,1
35.17,13.1,2024-07-08,"TUN","fishing",1,0.99
35.11,13.14,2024-07-04,"TUN","fishing",1,1.1
35.1,13.12,2024-07-04,"TUN","fishing",1,1
35.16,13.16,2024-07-03,"TUN","fishing",1,1.98
35.15,13.16,2024-07-03,"TUN","fishing",1,2.29
35.15,13.17,2024-07-03,"TUN","fishing",1,1.48
35.12,13.15,2024-07-08,"CYP","trawlers",1,0.96
35.11,13.18,2024-07-03,"TUN","fishing",1,1.82
35.14,13.15,2024-07-03,"TUN","fishing",1,1.89
35.05,13.1,2024-07-07,"TUN","fishing",1,1.02
35.04,13.12,2024-07-07,"TUN","fishing",1,1
35.03,13.13,2024-07-07,"TUN","fishing",1,0.98
35.04,13.14,2024-07-02,"TUN","fishing",1,0.85
35.04,13.13,2024-07-02,"TUN","fishing",1,0.96
35.08,13.11,2024-07-09,"TUN","trawlers",1,1.01
35.08,13.12,2024-07-09,"TUN","trawlers",1,1
35.09,13.12,2024-07-09,"ITA","trawlers",1,1
35.09,13.12,2024-07-09,"TUN","trawlers",1,1
35.09,13.14,2024-07-09,"TUN","trawlers",1,2
35.1,13.14,2024-07-09,"ITA","trawlers",1,0.44
35.1,13.1,2024-07-04,"TUN","fishing",1,1.85
35.03,13.15,2024-07-07,"TUN","fishing",1,1.08
35.03,13.16,2024-07-07,"TUN","fishing",1,2.69
35.04,13.15,2024-07-01,"TUN","fishing",1,0.22
35.06,13.14,2024-07-02,"TUN","fishing",1,1.06
35.08,13.14,2024-07-02,"TUN","fishing",1,0.98
35.09,13.15,2024-07-09,"ITA","trawlers",1,2.03
35.09,13.15,2024-07-09,"TUN","trawlers",1,1.01
35.1,13.18,2024-07-09,"TUN","trawlers",1,1.01
35.01,13.01,2024-07-08,"TUN","trawlers",1,1.01
35,13.01,2024-07-08,"TUN","trawlers",1,1.01
35,13.04,2024-07-09,"ITA","trawlers",1,0.97
35,13.05,2024-07-08,"ITA","trawlers",1,1
35,13.06,2024-07-02,"TUN","fishing",1,0.7
34.98,13.06,2024-07-01,"TUN","fishing",1,0.98
34.99,13.07,2024-07-01,"TUN","fishing",1,1.01
34.99,13.08,2024-07-01,"TUN","fishing",1,1.01
35,13.09,2024-07-01,"TUN","fishing",1,1
35.02,13.02,2024-07-07,"TUN","fishing",1,1.8
35.02,13.02,2024-07-08,"ITA","trawlers",1,0.99
35.02,13.07,2024-07-08,"ITA","trawlers",1,0.98
34.9,13.03,2024-07-03,"TUN","fishing",1,0.76
34.92,13.04,2024-07-03,"TUN","fishing",1,2.8
34.91,13.03,2024-07-03,"TUN","fishing",1,1.01
34.89,13.02,2024-07-03,"TUN","fishing",1,1.18
34.95,13.05,2024-07-02,"TUN","fishing",1,3.9
35,13.11,2024-07-01,"TUN","fishing",1,1.98
35.01,13.13,2024-07-01,"TUN","fishing",1,3.02
35,13.18,2024-07-07,"TUN","fishing",1,2.08
34.99,13.18,2024-07-07,"TUN","fishing",1,1.38
35.03,13.12,2024-07-02,"TUN","fishing",1,0.92
35.02,13.14,2024-07-01,"TUN","fishing",1,1.99
35.16,13.22,2024-07-10,"TUN","trawlers",1,2
35.17,13.23,2024-07-10,"TUN","trawlers",1,1
35.16,13.21,2024-07-10,"TUN","trawlers",1,1
35.15,13.21,2024-07-10,"TUN","trawlers",1,1.99
35.14,13.19,2024-07-08,"CYP","trawlers",1,0.99
35.1,13.19,2024-07-09,"TUN","trawlers",1,1.01
35.1,13.2,2024-07-09,"TUN","trawlers",1,0.98
35.11,13.21,2024-07-09,"TUN","trawlers",1,1
35.13,13.22,2024-07-10,"TUN","trawlers",1,2.01
35.11,13.22,2024-07-09,"TUN","trawlers",1,1.02
35.11,13.23,2024-07-09,"TUN","trawlers",1,1
35.11,13.24,2024-07-09,"TUN","trawlers",1,1
35.11,13.24,2024-07-03,"TUN","fishing",1,0.25
35.11,13.25,2024-07-03,"TUN","fishing",1,1.01
35.11,13.25,2024-07-10,"TUN","trawlers",1,2.96
35.11,13.26,2024-07-10,"TUN","trawlers",1,3.02
35.04,13.18,2024-07-07,"TUN","fishing",1,0.8
35.03,13.2,2024-07-07,"TUN","fishing",1,2.01
35.04,13.19,2024-07-07,"TUN","fishing",1,0.98
35.08,13.21,2024-07-09,"ITA","trawlers",1,1.97
35.14,13.29,2024-07-11,"TUN","fishing",1,0.98
35.13,13.29,2024-07-11,"TUN","fishing",1,2
35.15,13.31,2024-07-02,"TUN","fishing",1,1.74
35.11,13.34,2024-07-06,"TUR","other_purse_seines",1,0.73
35.12,13.35,2024-07-06,"TUR","other_purse_seines",1,0.88
35.06,13.29,2024-07-10,"TUN","fishing",1,3.01
35.07,13.29,2024-07-10,"TUN","fishing",1,1
35.09,13.29,2024-07-10,"TUN","fishing",1,1.03
35.09,13.3,2024-07-10,"TUN","fishing",1,1
34.99,13.22,2024-07-09,"TUN","fishing",1,1
35,13.24,2024-07-09,"TUN","fishing",1,1.01
34.97,13.22,2024-07-09,"TUN","fishing",1,0.99
35.01,13.26,2024-07-09,"TUN","fishing",1,1
34.95,13.19,2024-07-06,"TUN","fishing",1,1.97
34.91,13.19,2024-07-06,"TUN","fishing",1,2.08
34.93,13.19,2024-07-06,"TUN","fishing",1,0.17
34.96,13.2,2024-07-06,"TUN","fishing",1,0.94
34.96,13.35,2024-07-05,"TUR","other_purse_seines",1,1.3
34.98,13.33,2024-07-05,"TUR","other_purse_seines",1,1.48
35.01,13.27,2024-07-09,"TUN","fishing",1,0.99
35.01,13.28,2024-07-09,"TUN","fishing",1,1
35.02,13.29,2024-07-09,"TUN","fishing",1,2
35.02,13.29,2024-07-10,"TUN","fishing",1,1.01
35.01,13.31,2024-07-10,"TUN","fishing",1,1.99
34.95,13.36,2024-07-05,"TUR","other_purse_seines",1,5.93
34.74,12.75,2024-07-05,"TUN","trawlers",1,1.06
34.76,12.77,2024-07-05,"TUN","trawlers",1,1.71
34.75,12.76,2024-07-05,"TUN","trawlers",1,0.73
34.77,12.8,2024-07-06,"TUN","trawlers",1,1
34.71,12.67,2024-07-05,"TUN","trawlers",1,1.08
34.73,12.73,2024-07-05,"TUN","trawlers",1,0.7
34.83,12.85,2024-07-06,"TUN","trawlers",1,1.94
34.84,12.87,2024-07-06,"TUN","trawlers",1,0.68
34.87,12.89,2024-07-07,"TUN","trawlers",1,0.5
34.87,12.9,2024-07-07,"TUN","trawlers",1,1.79
34.79,12.84,2024-07-06,"TUN","trawlers",1,1.77
34.81,12.86,2024-07-06,"TUN","trawlers",1,0.94
34.88,12.93,2024-07-07,"TUN","trawlers",1,1
34.87,12.99,2024-07-03,"TUN","fishing",1,3.41
34.87,13,2024-07-03,"TUN","fishing",1,0.77
34.88,13,2024-07-03,"TUN","fishing",1,1.06
34.8,13,2024-07-03,"TUN","fishing",1,1.1
34.79,12.99,2024-07-04,"TUN","fishing",1,1.15
34.8,13,2024-07-04,"TUN","fishing",1,1.05
34.83,13.02,2024-07-03,"TUN","fishing",1,1.25
34.84,13.03,2024-07-03,"TUN","fishing",1,2.09
34.86,13.02,2024-07-03,"TUN","fishing",1,2.14
34.88,13.02,2024-07-03,"TUN","fishing",1,1.05
34.78,13.09,2024-07-05,"TUN","fishing",1,1.75
34.83,13.14,2024-07-06,"TUN","fishing",1,1.1
34.81,13.12,2024-07-06,"TUN","fishing",1,2.01
35.46,13.37,2024-07-10,"TUN","fishing",1,1
35.42,13.42,2024-07-09,"TUN","trawlers",1,1.42
35.37,13.43,2024-07-07,"TUN","fishing",1,1.87
35.37,13.41,2024-07-07,"TUN","fishing",1,1.03
35.37,13.42,2024-07-07,"TUN","fishing",1,1
35.38,13.47,2024-07-07,"TUN","fishing",1,1
35.18,13.37,2024-07-02,"TUN","fishing",1,1.39
35.23,13.36,2024-07-11,"TUN","trawlers",1,0.17
35.22,13.4,2024-07-07,"CYP","trawlers",1,1.01
35.25,13.48,2024-07-01,"TUN","fishing",1,2
35.26,13.54,2024-07-01,"TUN","fishing",1,3
35.26,13.49,2024-07-01,"TUN","fishing",1,0.99
35.26,13.51,2024-07-01,"TUN","fishing",1,2
35.18,13.45,2024-07-02,"TUN","fishing",1,1.01
35.18,13.5,2024-07-07,"TUR","other_purse_seines",1,2.65
35.19,13.49,2024-07-02,"TUN","fishing",1,1.1
35.19,13.51,2024-07-07,"TUR","other_purse_seines",1,0.99
35.2,13.53,2024-07-07,"TUR","other_purse_seines",1,2.02
35.22,13.53,2024-07-02,"TUN","fishing",1,1.13
35.27,13.56,2024-07-01,"TUN","fishing",1,1
35.27,13.55,2024-07-01,"TUN","fishing",1,1
35.27,13.57,2024-07-01,"TUN","fishing",1,1.98
35.27,13.58,2024-07-01,"TUN","fishing",1,1.01
35.27,13.57,2024-07-02,"TUN","fishing",1,1
35.21,13.59,2024-07-08,"TUR","other_purse_seines",1,1.1
35.2,13.55,2024-07-07,"TUR","other_purse_seines",1,1
35.22,13.62,2024-07-08,"TUR","other_purse_seines",1,1.05
35.22,13.63,2024-07-08,"TUR","other_purse_seines",1,0.95
35.17,13.41,2024-07-02,"TUN","fishing",1,2.29
35.15,13.44,2024-07-07,"TUR","other_purse_seines",1,0.95
35.15,13.4,2024-07-07,"TUR","other_purse_seines",1,2.9
35.17,13.5,2024-07-07,"TUR","other_purse_seines",1,0.64
35.17,13.49,2024-07-07,"TUR","other_purse_seines",1,1.08
35.17,13.48,2024-07-07,"TUR","other_purse_seines",1,1.21
35.16,13.45,2024-07-07,"TUR","other_purse_seines",1,1.13
36.94,11.6,2024-06-29,"ITA","trawlers",1,2.92
36.93,11.61,2024-06-29,"ITA","trawlers",1,5
36.9,11.61,2024-06-30,"ITA","trawlers",1,0.14
36.94,11.61,2024-06-30,"ITA","trawlers",1,1.01
36.89,11.61,2024-06-25,"ITA","trawlers",1,0.28
36.91,11.62,2024-06-28,"ITA","trawlers",1,2.99
36.9,11.63,2024-06-28,"ITA","trawlers",1,1.03
36.88,11.62,2024-06-17,"ITA","trawlers",1,3.01
36.91,11.62,2024-06-30,"ITA","trawlers",1,1.28
36.92,11.61,2024-06-25,"ITA","trawlers",1,1
36.92,11.6,2024-06-17,"ITA","trawlers",1,0.58
35.19,13.48,2024-06-16,"ITA","trawlers",1,1.02
38.06,10.69,2024-06-28,"TUN","trawlers",1,5.68
37.64,10.16,2024-06-27,"TUN","trawlers",1,1.12
35.54,11.98,2024-06-16,"TUN","fishing",1,1.01
35.52,12,2024-06-16,"TUN","fishing",1,2.01
35.49,12.04,2024-06-16,"TUN","fishing",1,0.99
35.48,12.05,2024-06-16,"TUN","fishing",1,1.02
35.48,12.04,2024-06-16,"TUN","fishing",1,1
35.44,12.09,2024-06-16,"TUN","fishing",1,0.94
35.44,12.1,2024-06-17,"TUN","fishing",1,1.08
35.4,12.14,2024-06-17,"TUN","fishing",1,1.82
35.37,12.18,2024-06-17,"TUN","fishing",1,1
35.36,12.23,2024-06-17,"TUN","fishing",1,2.01
35.35,12.27,2024-06-17,"TUN","fishing",1,1
35.36,12.22,2024-06-17,"TUN","fishing",1,0.98
35.35,12.24,2024-06-17,"TUN","fishing",1,0.99
35.34,12.31,2024-06-18,"TUN","fishing",1,1.03
35.33,12.33,2024-06-18,"TUN","fishing",1,1.03
35.32,12.37,2024-06-18,"TUN","fishing",1,1.03
35.33,12.34,2024-06-18,"TUN","fishing",1,0.99
35.32,12.4,2024-06-18,"TUN","fishing",1,1
34.96,12.62,2024-06-24,"TUN","fishing",1,3.33
34.98,12.65,2024-06-23,"TUN","fishing",1,1.1
34.96,12.61,2024-06-24,"TUN","fishing",1,1.11
34.95,12.63,2024-06-23,"TUN","fishing",1,2.04
34.91,12.61,2024-06-24,"TUN","fishing",1,1.98
34.9,12.59,2024-06-24,"TUN","fishing",1,2.01
34.89,12.57,2024-06-24,"TUN","fishing",1,0.84
34.95,12.59,2024-06-23,"TUN","fishing",1,0.63
34.95,12.65,2024-06-24,"TUN","fishing",1,0.9
34.9,12.58,2024-06-24,"TUN","fishing",1,1.77
34.96,12.64,2024-06-24,"TUN","fishing",1,0.99
34.81,12.48,2024-06-25,"TUN","fishing",1,1.5
34.77,12.47,2024-06-25,"TUN","fishing",1,1.15
34.7,12.39,2024-06-26,"TUN","fishing",1,1.95
34.71,12.43,2024-06-25,"TUN","fishing",1,2.53
34.69,12.41,2024-06-26,"TUN","fishing",1,3.01
34.74,12.48,2024-06-27,"TUN","fishing",1,0.98
34.7,12.42,2024-06-26,"TUN","fishing",1,2.02
34.7,12.4,2024-06-26,"TUN","fishing",1,4.8
34.72,12.45,2024-06-27,"TUN","fishing",1,1.07
34.73,12.47,2024-06-27,"TUN","fishing",1,1.01
34.71,12.43,2024-06-27,"TUN","fishing",1,1.06
34.83,12.49,2024-06-25,"TUN","fishing",1,2.23
34.86,12.55,2024-06-25,"TUN","fishing",1,1.01
34.82,12.48,2024-06-25,"TUN","fishing",1,1.92
34.75,12.54,2024-06-27,"TUN","fishing",1,1.01
34.75,12.51,2024-06-27,"TUN","fishing",1,2.02
34.74,12.5,2024-06-27,"TUN","fishing",1,1
34.76,12.56,2024-06-27,"TUN","fishing",1,1.02
34.8,12.64,2024-06-28,"TUN","fishing",1,2.98
34.79,12.63,2024-06-28,"TUN","fishing",1,1
34.77,12.57,2024-06-28,"TUN","fishing",1,1
35.28,12.74,2024-06-21,"TUN","fishing",1,2.02
35.25,12.74,2024-06-22,"TUN","fishing",1,1.99
35.29,12.75,2024-06-21,"TUN","fishing",1,3.03
35.28,12.75,2024-06-21,"TUN","fishing",1,0.98
35.2,12.75,2024-06-22,"TUN","fishing",1,1
35.23,12.75,2024-06-22,"TUN","fishing",1,1.02
35.13,12.72,2024-06-22,"TUN","fishing",1,0.99
35.11,12.71,2024-06-22,"TUN","fishing",1,1.06
35.14,12.73,2024-06-22,"TUN","fishing",1,1
35.06,12.66,2024-06-23,"TUN","fishing",1,0.99
35.09,12.67,2024-06-22,"TUN","fishing",1,2
35.17,12.75,2024-06-22,"TUN","fishing",1,0.98
34.93,12.91,2024-06-30,"TUN","fishing",1,0.51
34.9,12.87,2024-06-29,"TUN","fishing",1,0.99
34.96,12.99,2024-06-30,"TUN","fishing",1,1.01
34.95,12.98,2024-06-30,"TUN","fishing",1,0.87
34.95,12.97,2024-06-30,"TUN","fishing",1,0.4
34.97,13.02,2024-06-30,"TUN","fishing",1,1
34.98,13.04,2024-06-30,"TUN","fishing",1,1.02
34.81,12.66,2024-06-28,"TUN","fishing",1,0.99
34.84,12.76,2024-06-29,"TUN","fishing",1,2.98
34.85,12.77,2024-06-29,"TUN","fishing",1,3.01
34.84,12.75,2024-06-29,"TUN","fishing",1,1
34.87,12.81,2024-06-29,"TUN","fishing",1,1
34.87,12.8,2024-06-29,"TUN","fishing",1,1.01
34.88,12.83,2024-06-29,"TUN","fishing",1,1.02
34.88,12.84,2024-06-29,"TUN","fishing",1,1
34.88,12.85,2024-06-29,"TUN","fishing",1,1
35.82,12.17,2024-06-30,"TUN","fishing",2,3.01
35.8,12.18,2024-06-30,"TUN","fishing",1,4.01
35.8,12.15,2024-06-30,"TUN","fishing",1,1.01
35.8,12.13,2024-06-30,"TUN","fishing",1,0.99
35.89,12.26,2024-06-30,"TUN","fishing",1,1
35.92,12.38,2024-06-29,"TUN","fishing",1,1.01
35.9,12.43,2024-06-29,"TUN","fishing",2,2.3
35.87,12.47,2024-06-29,"TUN","fishing",1,1.01
35.78,12.57,2024-06-29,"TUN","fishing",1,0.99
35.45,12.95,2024-06-28,"TUN","fishing",1,0.99
35.24,13.2,2024-06-28,"TUN","fishing",1,1.01
35.22,13.22,2024-06-28,"TUN","fishing",1,0.99
35.17,13.27,2024-06-28,"TUN","fishing",1,1
35.13,13.32,2024-06-28,"TUN","fishing",1,1
35.15,13.29,2024-06-28,"TUN","fishing",1,1
35.11,13.34,2024-06-28,"TUN","fishing",1,1.01
37.34,11.73,2024-06-19,"ITA","other_purse_seines",1,0.22
37.34,11.75,2024-06-25,"ITA","other_purse_seines",1,0.68
37.33,11.75,2024-06-25,"ITA","other_purse_seines",1,0.19
